,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
25,"COC1C(OC)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])CC2(OC)OC)OC)OC.COc1c(OC)c2cncc3c2c2c1cncc2cc3.COc1cc2cc(C(=O)[O-])c(c3c2c2c1cc(C(=O)[O-])c(c2cc3OC)OC)OC.[Zn][Zn] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_248",Zn.OOIWTUWDVGBZHA.RAABOESOVLLHRU.UDHIDEWIIQJLOZ.MOFkey-v1.ERROR,['[Zn][Zn]'],"['COC1C(OC)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])CC2(OC)OC)OC)OC', 'COc1c(OC)c2cncc3c2c2c1cncc2cc3', 'COc1cc2cc(C(=O)[O-])c(c3c2c2c1cc(C(=O)[O-])c(c2cc3OC)OC)OC']",COC1C(OC)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])CC2(OC)OC)OC)OC.COc1c(OC)c2cncc3c2c2c1cncc2cc3.COc1cc2cc(C(=O)[O-])c(c3c2c2c1cc(C(=O)[O-])c(c2cc3OC)OC)OC.[Zn][Zn],"ERROR,pcu",0,mof_unit_pretest_248
26,"CNC(=C(C(=O)[O-])NC)C(=O)[O-].COc1cc([CH][CH]c2ccc(c(c2)OC)C(=O)[O-])ccc1C(=O)[O-].N=N.[Zn][Zn] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_249",V.SUWUPUWPGJRZAT.TXXHDPDFNKHHGW.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CNC(=C(C(=O)[O-])NC)C(=O)[O-]', 'COc1cc([CH][CH]c2ccc(c(c2)OC)C(=O)[O-])ccc1C(=O)[O-]', 'N=N']",CNC(=C(C(=O)[O-])NC)C(=O)[O-].COc1cc([CH][CH]c2ccc(c(c2)OC)C(=O)[O-])ccc1C(=O)[O-].N=N.[Zn][Zn],"ERROR,pcu",0,mof_unit_pretest_249
27,"CCCOc1cc(C(=O)[O-])c(c(c1C#Cc1ccc(cc1)C(=O)[O-])OCC)OCCC.CCCOc1cc(ccc1C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-].CCOc1cc(ccc1C#Cc1ccc(cc1)C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_250",Zn.BDSMTVRKNUZVAL.TXXHDPDFNKHHGW.ZBTUBDKGJSBJDO.MOFkey-v1.ERROR,['[Cr][O]([Cr])[Cr]'],"['CCCOc1cc(C(=O)[O-])c(c(c1C#Cc1ccc(cc1)C(=O)[O-])OCC)OCCC', 'CCCOc1cc(ccc1C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', 'CCOc1cc(ccc1C#Cc1ccc(cc1)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",CCCOc1cc(C(=O)[O-])c(c(c1C#Cc1ccc(cc1)C(=O)[O-])OCC)OCCC.CCCOc1cc(ccc1C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-].CCOc1cc(ccc1C#Cc1ccc(cc1)C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],"ERROR,pcu",0,mof_unit_pretest_250
28,"Fc1cc(ccc1c1ccc(cc1F)C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-] MOFid-v1.ERROR,rna.cat0;mof_unit_pretest_251",Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.ERROR,['[Cr][O]([Cr])[Cr]'],"['Fc1cc(ccc1c1ccc(cc1F)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(c(c1)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",Fc1cc(ccc1c1ccc(cc1F)C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],"ERROR,rna",0,mof_unit_pretest_251
29,"CCCc1cc(cc2c1c(cc1c2cc(c2c1cc(cc2CCC)C(=O)[O-])N(=O)=O)N(=O)=O)C(=O)[O-].[O-]C(=O)C#CC#CC(=O)[O-].[O].[V] MOFid-v1.ERROR,nbo.cat0;mof_unit_pretest_252",Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.ERROR,"['[O]', '[V]']","['CCCc1cc(cc2c1c(cc1c2cc(c2c1cc(cc2CCC)C(=O)[O-])N(=O)=O)N(=O)=O)C(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]']",CCCc1cc(cc2c1c(cc1c2cc(c2c1cc(cc2CCC)C(=O)[O-])N(=O)=O)N(=O)=O)C(=O)[O-].[O-]C(=O)C#CC#CC(=O)[O-].[O].[V],"ERROR,nbo",0,mof_unit_pretest_252
30,Fc1ccccc1c1cc([C]2C=NN=C2)c(cc1C1=CN=N[CH]1)c1ccccc1.OC(=C[CH][CH]C1=C(F)[N]N=C1)[C]1C=NN=C1.Oc1c(c2ccccc2)c(cc(c1C1=C[N]N=C1)c1ccccc1)C1=C[N]N=C1.Oc1cccc(c1)c1cc([C]2C=NN=C2)c(cc1[C]1C=NN=C1F)c1ccccc1.[Ni] MOFid-v1.ERROR.cat0;mof_unit_pretest_253,Cu.AXRLXRRPTSFWDS.MAUJGRYWDLKWML.MXCCPQHCAMCFPA.MOFkey-v1.ERROR,['[Ni]'],"['Fc1ccccc1c1cc([C]2C=NN=C2)c(cc1C1=CN=N[CH]1)c1ccccc1', 'OC(=C[CH][CH]C1=C(F)[N]N=C1)[C]1C=NN=C1', 'Oc1c(c2ccccc2)c(cc(c1C1=C[N]N=C1)c1ccccc1)C1=C[N]N=C1', 'Oc1cccc(c1)c1cc([C]2C=NN=C2)c(cc1[C]1C=NN=C1F)c1ccccc1']",Fc1ccccc1c1cc([C]2C=NN=C2)c(cc1C1=CN=N[CH]1)c1ccccc1.OC(=C[CH][CH]C1=C(F)[N]N=C1)[C]1C=NN=C1.Oc1c(c2ccccc2)c(cc(c1C1=C[N]N=C1)c1ccccc1)C1=C[N]N=C1.Oc1cccc(c1)c1cc([C]2C=NN=C2)c(cc1[C]1C=NN=C1F)c1ccccc1.[Ni],ERROR,0,mof_unit_pretest_253
31,Clc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-].Ic1cc(Cl)c2c(c1)nc(c(n2)Cl)I.[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_pretest_254,Zn.BINYLRTWPUGRAZ.IJGRMHOSHXDMSA.YTIVTFGABIZHHX.MOFkey-v1.ERROR,['[Zn][Zn]'],"['Clc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-]', 'Ic1cc(Cl)c2c(c1)nc(c(n2)Cl)I']",Clc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-].Ic1cc(Cl)c2c(c1)nc(c(n2)Cl)I.[Zn][Zn],ERROR,0,mof_unit_pretest_254
32,"[Cu][Cu].[O-]C(=O)c1cc(C)c(cc1C)C(=O)[O-].[O-]C(=O)c1cc(c2ccccc2)c(cc1c1ccccc1)C(=O)[O-].n1ccncc1 MOFid-v1.pcu,nbo.cat0;mof_unit_pretest_255",Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.pcu,['[Cu][Cu]'],"['[O-]C(=O)c1cc(C)c(cc1C)C(=O)[O-]', '[O-]C(=O)c1cc(c2ccccc2)c(cc1c1ccccc1)C(=O)[O-]', 'n1ccncc1']",[Cu][Cu].[O-]C(=O)c1cc(C)c(cc1C)C(=O)[O-].[O-]C(=O)c1cc(c2ccccc2)c(cc1c1ccccc1)C(=O)[O-].n1ccncc1,"pcu,nbo",0,mof_unit_pretest_255
33,CCc1cc(cc(c1C(=O)[O-])F)C(=O)[O-].[O-]C(=O)c1cc2c3c(F)ccc(c3c(c(c2c(c1F)F)F)F)C(=O)[O-].[O].[V] MOFid-v1.ERROR.cat0;mof_unit_pretest_256,Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.ERROR,"['[O]', '[V]']","['CCc1cc(cc(c1C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)c1cc2c3c(F)ccc(c3c(c(c2c(c1F)F)F)F)C(=O)[O-]']",CCc1cc(cc(c1C(=O)[O-])F)C(=O)[O-].[O-]C(=O)c1cc2c3c(F)ccc(c3c(c(c2c(c1F)F)F)F)C(=O)[O-].[O].[V],ERROR,0,mof_unit_pretest_256
34,"CCOc1c(C(=O)[O-])c(c2ccccc2)c(c(c1C(=O)[O-])c1ccccc1)c1ccc(cc1)c1c(c2ccccc2)c(C(=O)[O-])c(c(c1c1ccccc1)C(=O)[O-])OCC.[Cu][Cu] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_257",Zn.QNXSCGOTCOMDQD.SBIHZDUATVMCQW.YCKKRJLJEUDPTQ.MOFkey-v1.ERROR,['[Cu][Cu]'],['CCOc1c(C(=O)[O-])c(c2ccccc2)c(c(c1C(=O)[O-])c1ccccc1)c1ccc(cc1)c1c(c2ccccc2)c(C(=O)[O-])c(c(c1c1ccccc1)C(=O)[O-])OCC'],CCOc1c(C(=O)[O-])c(c2ccccc2)c(c(c1C(=O)[O-])c1ccccc1)c1ccc(cc1)c1c(c2ccccc2)c(C(=O)[O-])c(c(c1c1ccccc1)C(=O)[O-])OCC.[Cu][Cu],"ERROR,pcu",0,mof_unit_pretest_257
35,"[O-]C(=O)c1ccc(cc1N)N1C(=O)c2c(N)cc3c4c2c(C1=O)c(N)c(c4c1c2c3c(O)c(N)c3c2c(c(c1)N)C(=O)N(C3=O)c1ccc(c(c1)N)C(=O)[O-])O.[O-]C(=O)c1ccc2c(c1N)c1ccc3c(c1cc2)c(N)c(cc3)C(=O)[O-].[O].[V] MOFid-v1.ERROR,rna.cat0;mof_unit_pretest_258",Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.ERROR,"['[O]', '[V]']","['[O-]C(=O)c1ccc(cc1N)N1C(=O)c2c(N)cc3c4c2c(C1=O)c(N)c(c4c1c2c3c(O)c(N)c3c2c(c(c1)N)C(=O)N(C3=O)c1ccc(c(c1)N)C(=O)[O-])O', '[O-]C(=O)c1ccc2c(c1N)c1ccc3c(c1cc2)c(N)c(cc3)C(=O)[O-]']",[O-]C(=O)c1ccc(cc1N)N1C(=O)c2c(N)cc3c4c2c(C1=O)c(N)c(c4c1c2c3c(O)c(N)c3c2c(c(c1)N)C(=O)N(C3=O)c1ccc(c(c1)N)C(=O)[O-])O.[O-]C(=O)c1ccc2c(c1N)c1ccc3c(c1cc2)c(N)c(cc3)C(=O)[O-].[O].[V],"ERROR,rna",0,mof_unit_pretest_258
36,N#N.[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1c(N(=O)=O)c2c(O)c(O)c3c4c2c(c1N(=O)=O)c(O)c(c4c(c(c3N(=O)=O)C(=O)[O-])N(=O)=O)O.[Zn][Zn] MOFid-v1.pcu.cat0;mof_unit_pretest_259,Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.pcu,['[Zn][Zn]'],"['N#N', '[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1c(N(=O)=O)c2c(O)c(O)c3c4c2c(c1N(=O)=O)c(O)c(c4c(c(c3N(=O)=O)C(=O)[O-])N(=O)=O)O']",N#N.[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1c(N(=O)=O)c2c(O)c(O)c3c4c2c(c1N(=O)=O)c(O)c(c4c(c(c3N(=O)=O)C(=O)[O-])N(=O)=O)O.[Zn][Zn],pcu,0,mof_unit_pretest_259
37,"CC1C(O)[C]2[C]1N=C(C(=N2)O)O.CC1Cc2c1c(C(=O)[O-])c(c(c2C(=O)[O-])O)O.[O-]C(=O)C12CC(O)(O)C(C(C1C)(C)C)(C(C2O)(O)O)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu,nbo.cat0;mof_unit_pretest_260",Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.pcu,['[Zn][Zn]'],"['CC1C(O)[C]2[C]1N=C(C(=N2)O)O', 'CC1Cc2c1c(C(=O)[O-])c(c(c2C(=O)[O-])O)O', '[O-]C(=O)C12CC(O)(O)C(C(C1C)(C)C)(C(C2O)(O)O)C(=O)[O-]']",CC1C(O)[C]2[C]1N=C(C(=N2)O)O.CC1Cc2c1c(C(=O)[O-])c(c(c2C(=O)[O-])O)O.[O-]C(=O)C12CC(O)(O)C(C(C1C)(C)C)(C(C2O)(O)O)C(=O)[O-].[Zn][Zn],"pcu,nbo",0,mof_unit_pretest_260
38,"CCOc1cc(ccc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])C(=O)[O-].CCOc1cccc2c1nccn2.[Cu][Cu].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-] MOFid-v1.pcu,nbo.cat0;mof_unit_pretest_261",Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.pcu,['[Cu][Cu]'],"['CCOc1cc(ccc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])C(=O)[O-]', 'CCOc1cccc2c1nccn2', '[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]']",CCOc1cc(ccc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])C(=O)[O-].CCOc1cccc2c1nccn2.[Cu][Cu].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-],"pcu,nbo",0,mof_unit_pretest_261
39,"N#CC(=C(C(=O)[O-])C#N)C(=O)[O-].N#CC(=C(S(O)([O])[O])C(=O)[O-])C(=O)[O-].[O-]C(=O)C(=C(S([O])(O)[O])C(=O)[O-])S([O])(O)[O].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_262",Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.ERROR,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=C(C(=O)[O-])C#N)C(=O)[O-]', 'N#CC(=C(S(O)([O])[O])C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C(=C(S([O])(O)[O])C(=O)[O-])S([O])(O)[O]']",N#CC(=C(C(=O)[O-])C#N)C(=O)[O-].N#CC(=C(S(O)([O])[O])C(=O)[O-])C(=O)[O-].[O-]C(=O)C(=C(S([O])(O)[O])C(=O)[O-])S([O])(O)[O].[Zn][O]([Zn])([Zn])[Zn],"ERROR,pcu",0,mof_unit_pretest_262
40,CCCO[C](C(=[NH]C)C(=[NH]C)C(=O)[O-])[CH]C(=O)[O-].CCCOc1cc(cc(c1N1C(=O)c2cc(OCCC)c3c4c2c(C1=O)c(NC)cc4c1c2c3ccc3c2c(c(c1NC)NC)C(=O)N(C3=O)c1ccc(cc1NC)C(=O)[O-])NC)C(=O)[O-].CNC(=N)C=N.[Zn][Zn] MOFid-v1.pcu.cat0;mof_unit_pretest_263,Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.pcu,['[Zn][Zn]'],"['CCCO[C](C(=[NH]C)C(=[NH]C)C(=O)[O-])[CH]C(=O)[O-]', 'CCCOc1cc(cc(c1N1C(=O)c2cc(OCCC)c3c4c2c(C1=O)c(NC)cc4c1c2c3ccc3c2c(c(c1NC)NC)C(=O)N(C3=O)c1ccc(cc1NC)C(=O)[O-])NC)C(=O)[O-]', 'CNC(=N)C=N']",CCCO[C](C(=[NH]C)C(=[NH]C)C(=O)[O-])[CH]C(=O)[O-].CCCOc1cc(cc(c1N1C(=O)c2cc(OCCC)c3c4c2c(C1=O)c(NC)cc4c1c2c3ccc3c2c(c(c1NC)NC)C(=O)N(C3=O)c1ccc(cc1NC)C(=O)[O-])NC)C(=O)[O-].CNC(=N)C=N.[Zn][Zn],pcu,0,mof_unit_pretest_263
41,CCCC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2.CCCc1cc2c(cc(cc2c2c1c1cc(ccc1cc2)C(=O)[O-])C(=O)[O-])C(=O)O.CCCc1cncc2c1c(cc1c2ccc2c1c(ncc2C(=O)O)C(=O)O)C(=O)O.[Cu][Cu] MOFid-v1.pcu.cat0;mof_unit_pretest_264,Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.pcu,['[Cu][Cu]'],"['CCCC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2', 'CCCc1cc2c(cc(cc2c2c1c1cc(ccc1cc2)C(=O)[O-])C(=O)[O-])C(=O)O', 'CCCc1cncc2c1c(cc1c2ccc2c1c(ncc2C(=O)O)C(=O)O)C(=O)O']",CCCC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2.CCCc1cc2c(cc(cc2c2c1c1cc(ccc1cc2)C(=O)[O-])C(=O)[O-])C(=O)O.CCCc1cncc2c1c(cc1c2ccc2c1c(ncc2C(=O)O)C(=O)O)C(=O)O.[Cu][Cu],pcu,0,mof_unit_pretest_264
42,"[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].c1cnc2c(n1)CC2 MOFid-v1.pcu,nbo.cat0;mof_unit_pretest_266",Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.pcu,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]', 'c1cnc2c(n1)CC2']",[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].c1cnc2c(n1)CC2,"pcu,nbo",0,mof_unit_pretest_266
43,CCc1cc(ccc1C(=O)[O-])c1ccc(cc1)c1ccc(c(c1)CC)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[O].[V] MOFid-v1.pcu.cat0;mof_unit_pretest_267,Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.pcu,"['[O]', '[V]']","['CCc1cc(ccc1C(=O)[O-])c1ccc(cc1)c1ccc(c(c1)CC)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-]']",CCc1cc(ccc1C(=O)[O-])c1ccc(cc1)c1ccc(c(c1)CC)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[O].[V],pcu,0,mof_unit_pretest_267
44,"O=CCCOP(=O)(c1cc(cc(c1)P(=O)(OC(N(=O)=O)C)[O])N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)C1=CC(=C[C]([CH]1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].O=CCCOP(=O)(c1cc(cc2c1cc(N(=O)=O)c1c2cc(cc1P(=O)(OCCC=O)[O])P(=O)(OCC)[O])P(=O)(OCC(N(=O)=O)C=O)[O])[O].[Ba] MOFid-v1.ERROR,rna.cat0;mof_unit_pretest_268",Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.ERROR,['[Ba]'],"['O=CCCOP(=O)(c1cc(cc(c1)P(=O)(OC(N(=O)=O)C)[O])N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)C1=CC(=C[C]([CH]1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O]', 'O=CCCOP(=O)(c1cc(cc2c1cc(N(=O)=O)c1c2cc(cc1P(=O)(OCCC=O)[O])P(=O)(OCC)[O])P(=O)(OCC(N(=O)=O)C=O)[O])[O]']",O=CCCOP(=O)(c1cc(cc(c1)P(=O)(OC(N(=O)=O)C)[O])N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)C1=CC(=C[C]([CH]1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].O=CCCOP(=O)(c1cc(cc2c1cc(N(=O)=O)c1c2cc(cc1P(=O)(OCCC=O)[O])P(=O)(OCC)[O])P(=O)(OCC(N(=O)=O)C=O)[O])[O].[Ba],"ERROR,rna",0,mof_unit_pretest_268
45,CC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].C[C](c1ccc(cc1)C(=O)[O-])[CH]c1ccc(cc1)C(=O)[O-].[Zn][Zn].c1cnc2c(n1)CC2 MOFid-v1.ERROR.cat0;mof_unit_pretest_269,Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'C[C](c1ccc(cc1)C(=O)[O-])[CH]c1ccc(cc1)C(=O)[O-]', 'c1cnc2c(n1)CC2']",CC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].C[C](c1ccc(cc1)C(=O)[O-])[CH]c1ccc(cc1)C(=O)[O-].[Zn][Zn].c1cnc2c(n1)CC2,ERROR,0,mof_unit_pretest_269
46,"CCCOc1c(ccc(c1S([O])(O)[O])C1=N[N]C(=N[N]1)c1ccc(c(c1S([O])([O])O)OCCC)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O]S(C12N3C4C2N2C1C3C42S([O])([O])O)(O)[O] MOFid-v1.ERROR,rna.cat0;mof_unit_pretest_270",Zn.GBVCBRIWDNRXGG.SBIHZDUATVMCQW.XSLGXTDGDJULAR.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CCCOc1c(ccc(c1S([O])(O)[O])C1=N[N]C(=N[N]1)c1ccc(c(c1S([O])([O])O)OCCC)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]', '[O]S(C12N3C4C2N2C1C3C42S([O])([O])O)(O)[O]']",CCCOc1c(ccc(c1S([O])(O)[O])C1=N[N]C(=N[N]1)c1ccc(c(c1S([O])([O])O)OCCC)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O]S(C12N3C4C2N2C1C3C42S([O])([O])O)(O)[O],"ERROR,rna",0,mof_unit_pretest_270
47,"Fc1cc(F)c(c(c1)c1c(C(=O)[O-])c(F)c(c(c1F)C(=O)[O-])c1ccccc1)F.Fc1ncc2c(c1F)ccc1c2cccn1.[Cu][Cu].[O-]C(=O)c1cc2c(cc1F)cc(c1c2cccc1C(=O)[O-])F MOFid-v1.rna,acs.cat0;mof_unit_pretest_271",Cu.BDRKVMMYMHBSHY.UWKUHUJLXWKILJ.YTIVTFGABIZHHX.MOFkey-v1.rna,['[Cu][Cu]'],"['Fc1cc(F)c(c(c1)c1c(C(=O)[O-])c(F)c(c(c1F)C(=O)[O-])c1ccccc1)F', 'Fc1ncc2c(c1F)ccc1c2cccn1', '[O-]C(=O)c1cc2c(cc1F)cc(c1c2cccc1C(=O)[O-])F']",Fc1cc(F)c(c(c1)c1c(C(=O)[O-])c(F)c(c(c1F)C(=O)[O-])c1ccccc1)F.Fc1ncc2c(c1F)ccc1c2cccn1.[Cu][Cu].[O-]C(=O)c1cc2c(cc1F)cc(c1c2cccc1C(=O)[O-])F,"rna,acs",0,mof_unit_pretest_271
48,"N#CC12N3C4C2N2C1C3C42C#N.Nc1ccc(cc1)c1c(C(=O)[O-])c(N)c(c(c1N)C(=O)[O-])c1ccc(cc1)N.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])N)N MOFid-v1.ERROR,rna.cat0;mof_unit_pretest_272",,['[Cu][Cu]'],"['N#CC12N3C4C2N2C1C3C42C#N', 'Nc1ccc(cc1)c1c(C(=O)[O-])c(N)c(c(c1N)C(=O)[O-])c1ccc(cc1)N', '[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])N)N']",N#CC12N3C4C2N2C1C3C42C#N.Nc1ccc(cc1)c1c(C(=O)[O-])c(N)c(c(c1N)C(=O)[O-])c1ccc(cc1)N.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])N)N,"ERROR,rna",0,mof_unit_pretest_272
49,"Ic1ncc2c(c1)c(Cl)ncc2I.[Cu][Cu].[O-]C(=O)c1cc(Cl)c(c2c1c(Cl)cc(c2I)Cl)C(=O)[O-].[O-]C(=O)c1cc2ccc(c(c2c(c1Cl)I)I)C(=O)[O-] MOFid-v1.pcu,rna.cat0;mof_unit_pretest_274",Zn.IHUWLTPFIFRBCX.QWWXUCCMEFZWMW.XSCHRSMBECNVNS.MOFkey-v1.pcu,['[Cu][Cu]'],"['Ic1ncc2c(c1)c(Cl)ncc2I', '[O-]C(=O)c1cc(Cl)c(c2c1c(Cl)cc(c2I)Cl)C(=O)[O-]', '[O-]C(=O)c1cc2ccc(c(c2c(c1Cl)I)I)C(=O)[O-]']",Ic1ncc2c(c1)c(Cl)ncc2I.[Cu][Cu].[O-]C(=O)c1cc(Cl)c(c2c1c(Cl)cc(c2I)Cl)C(=O)[O-].[O-]C(=O)c1cc2ccc(c(c2c(c1Cl)I)I)C(=O)[O-],"pcu,rna",0,mof_unit_pretest_274
50,N=CC(=N)I.[O-]C(=O)C=C[CH][C](C(=O)[O-])I.[O-]C(=O)c1ccc(c2c1c(I)ccc2)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;mof_unit_pretest_275,Ni.DQGKUJIYIIVPMM.ORSUYTVHZFQYKU.XPIGSYLRQVFUQI.MOFkey-v1.pcu,['[Zn][Zn]'],"['N=CC(=N)I', '[O-]C(=O)C=C[CH][C](C(=O)[O-])I', '[O-]C(=O)c1ccc(c2c1c(I)ccc2)C(=O)[O-]']",N=CC(=N)I.[O-]C(=O)C=C[CH][C](C(=O)[O-])I.[O-]C(=O)c1ccc(c2c1c(I)ccc2)C(=O)[O-].[Zn][Zn],pcu,0,mof_unit_pretest_275
