,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
23,"CCCOc1cc(C2=N[N]C(=N[N]2)c2ccc(c(c2OCCC)O)C(=O)[O-])c(c(c1C(=O)[O-])OCCC)O.CCCOc1cc(c2nnc(nn2)c2ccc(c(c2OCCC)O)C(=O)[O-])c(c(c1C(=O)[O-])OCCC)O.[Cr][O]([Cr])[Cr] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_12","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cr][O]([Cr])[Cr]'],"['CCCOc1cc(C2=N[N]C(=N[N]2)c2ccc(c(c2OCCC)O)C(=O)[O-])c(c(c1C(=O)[O-])OCCC)O', 'CCCOc1cc(c2nnc(nn2)c2ccc(c(c2OCCC)O)C(=O)[O-])c(c(c1C(=O)[O-])OCCC)O']",CCCOc1cc(C2=N[N]C(=N[N]2)c2ccc(c(c2OCCC)O)C(=O)[O-])c(c(c1C(=O)[O-])OCCC)O.CCCOc1cc(c2nnc(nn2)c2ccc(c(c2OCCC)O)C(=O)[O-])c(c(c1C(=O)[O-])OCCC)O.[Cr][O]([Cr])[Cr],"ERROR,acs",0,mof_unit_pretest_12
24,CCOP(=O)(c1cc(cc(c1Cl)P(=O)(OCC(Cl)Cl)[O])c1c2ccccc2c(c2c1cccc2)c1cc(cc(c1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].CNCCOP(=O)(c1cc(c2c3c1cc1ccc4c5c1c3c1c(c2)ccc2c1c5c1c(c4)c(cc(c1c2)P(=O)(OC(CNC)Cl)[O])P(=O)(OCCNC)[O])P(=O)(OCC)[O])[O].[Ba] MOFid-v1.pcu.cat0;mof_unit_pretest_120,V.COOFAYHGLHSREE.JFKXMJUMOJJTCQ.YTIVTFGABIZHHX.MOFkey-v1.pcu,['[Ba]'],"['CCOP(=O)(c1cc(cc(c1Cl)P(=O)(OCC(Cl)Cl)[O])c1c2ccccc2c(c2c1cccc2)c1cc(cc(c1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O]', 'CNCCOP(=O)(c1cc(c2c3c1cc1ccc4c5c1c3c1c(c2)ccc2c1c5c1c(c4)c(cc(c1c2)P(=O)(OC(CNC)Cl)[O])P(=O)(OCCNC)[O])P(=O)(OCC)[O])[O]']",CCOP(=O)(c1cc(cc(c1Cl)P(=O)(OCC(Cl)Cl)[O])c1c2ccccc2c(c2c1cccc2)c1cc(cc(c1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].CNCCOP(=O)(c1cc(c2c3c1cc1ccc4c5c1c3c1c(c2)ccc2c1c5c1c(c4)c(cc(c1c2)P(=O)(OC(CNC)Cl)[O])P(=O)(OCCNC)[O])P(=O)(OCC)[O])[O].[Ba],pcu,0,mof_unit_pretest_120
25,"CCCc1c(Br)c(C#CC(C#Cc2c(CCC)c(Br)c(c(c2CCC)CCC)C(=O)[O-])(C#Cc2cc(CCC)c(c(c2CCC)CCC)C(=O)[O-])C#Cc2c(Br)cc(c(c2CCC)Br)C(=O)[O-])c(c(c1C(=O)[O-])Br)CCC.[Zn][Zn] MOFid-v1.pcu,rna.cat0;mof_unit_pretest_121",Ni.DKAUPQSFRCXFGE.HIGQXVYJHLMSFU.NBKNVSZLUAMSKU.WKIMPFHPAXJDID.ZOFODCBUXUPGJN.MOFkey-v1.pcu,['[Zn][Zn]'],['CCCc1c(Br)c(C#CC(C#Cc2c(CCC)c(Br)c(c(c2CCC)CCC)C(=O)[O-])(C#Cc2cc(CCC)c(c(c2CCC)CCC)C(=O)[O-])C#Cc2c(Br)cc(c(c2CCC)Br)C(=O)[O-])c(c(c1C(=O)[O-])Br)CCC'],CCCc1c(Br)c(C#CC(C#Cc2c(CCC)c(Br)c(c(c2CCC)CCC)C(=O)[O-])(C#Cc2cc(CCC)c(c(c2CCC)CCC)C(=O)[O-])C#Cc2c(Br)cc(c(c2CCC)Br)C(=O)[O-])c(c(c1C(=O)[O-])Br)CCC.[Zn][Zn],"pcu,rna",0,mof_unit_pretest_121
26,"CCCOc1c(OCCC)c(C(=O)[O-])c2c(c1OCCC)c1c(OCCC)c(C(=O)[O-])c(c(c1c(c2)C(=O)O)C(=O)O)C(=O)O.[O-]C(=O)C#CC#CC#CC(=O)[O-].[O].[V] MOFid-v1.pcu,rna.cat0;mof_unit_pretest_122",Cu.JBEBGTMCZIGUTK.KYMVBVBRCRFHIE.ZSFOTGXMVNHPDJ.MOFkey-v1.pcu,"['[O]', '[V]']","['CCCOc1c(OCCC)c(C(=O)[O-])c2c(c1OCCC)c1c(OCCC)c(C(=O)[O-])c(c(c1c(c2)C(=O)O)C(=O)O)C(=O)O', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",CCCOc1c(OCCC)c(C(=O)[O-])c2c(c1OCCC)c1c(OCCC)c(C(=O)[O-])c(c(c1c(c2)C(=O)O)C(=O)O)C(=O)O.[O-]C(=O)C#CC#CC#CC(=O)[O-].[O].[V],"pcu,rna",0,mof_unit_pretest_122
27,CCCOc1c(OCCC)c(C(=O)[O-])c(c(c1C(=O)[O-])OCCC)OCCC.OC1=[N]=C(O)C(=[N]=C1O)O.[O-]C(=O)C#CC(=O)[O-].[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_pretest_123,Cu.IRHUXDICWFUKNI.OJNHCJOEOYZWHQ.WYLFBAAKQQCYEU.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CCCOc1c(OCCC)c(C(=O)[O-])c(c(c1C(=O)[O-])OCCC)OCCC', 'OC1=[N]=C(O)C(=[N]=C1O)O', '[O-]C(=O)C#CC(=O)[O-]']",CCCOc1c(OCCC)c(C(=O)[O-])c(c(c1C(=O)[O-])OCCC)OCCC.OC1=[N]=C(O)C(=[N]=C1O)O.[O-]C(=O)C#CC(=O)[O-].[Zn][Zn],ERROR,0,mof_unit_pretest_123
28,O=Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])C=O.O=Cc1cc(ccc1[N][N]c1ccc(cc1C=O)C(=O)[O-])C(=O)[O-].O=Cc1ncc(nc1)C=O.[Cu][Cu] MOFid-v1.rna.cat0;mof_unit_pretest_124,Zn.HIBTUBWMCMTOJH.HOWNTAOWUDAPEQ.KYQCOXFCLRTKLS.MOFkey-v1.rna,['[Cu][Cu]'],"['O=Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])C=O', 'O=Cc1cc(ccc1[N][N]c1ccc(cc1C=O)C(=O)[O-])C(=O)[O-]', 'O=Cc1ncc(nc1)C=O']",O=Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])C=O.O=Cc1cc(ccc1[N][N]c1ccc(cc1C=O)C(=O)[O-])C(=O)[O-].O=Cc1ncc(nc1)C=O.[Cu][Cu],rna,0,mof_unit_pretest_124
29,"CCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2.[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1cc(C(=O)O)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-] MOFid-v1.pcu,rna.cat0;mof_unit_pretest_125",Cu.FVFHPCGODKHXSH.HXRRPPRLOGSPCN.MOFkey-v1.pcu,['[Cr][O]([Cr])[Cr]'],"['CCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2', '[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1cc(C(=O)O)c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]']",CCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2.[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1cc(C(=O)O)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-],"pcu,rna",0,mof_unit_pretest_125
30,CNc1cc(ccc1N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].c1cnc2c(n1)CC2 MOFid-v1.rna.cat0;mof_unit_pretest_126,Zn.KKEYFWRCBNTPAC.KYQCOXFCLRTKLS.SBBQDUFLZGOASY.MOFkey-v1.rna,['[Cu][Cu]'],"['CNc1cc(ccc1N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]', 'c1cnc2c(n1)CC2']",CNc1cc(ccc1N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].c1cnc2c(n1)CC2,rna,0,mof_unit_pretest_126
31,"CCC1C(N)C2(CC(C1(CC2N)C(=O)[O-])N)C(=O)[O-].CCc1cnc2c(n1)CC2.NC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])N.[Zn][Zn] MOFid-v1.ERROR,rna.cat0;mof_unit_pretest_127",Cu.JVOPXXDHVVCVIJ.KAEDPMCYAVPAGD.XBBSUDFJLPWTPE.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CCC1C(N)C2(CC(C1(CC2N)C(=O)[O-])N)C(=O)[O-]', 'CCc1cnc2c(n1)CC2', 'NC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])N']",CCC1C(N)C2(CC(C1(CC2N)C(=O)[O-])N)C(=O)[O-].CCc1cnc2c(n1)CC2.NC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])N.[Zn][Zn],"ERROR,rna",0,mof_unit_pretest_127
32,N#Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])C#N.N#Cc1ncc(nc1)C#N.O=CC(=C(C(=O)[O-])C=O)C(=O)[O-].[Cu][Cu] MOFid-v1.ERROR.cat0;mof_unit_pretest_128,Zn.KKEYFWRCBNTPAC.KYQCOXFCLRTKLS.SBBQDUFLZGOASY.MOFkey-v1.ERROR,['[Cu][Cu]'],"['N#Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])C#N', 'N#Cc1ncc(nc1)C#N', 'O=CC(=C(C(=O)[O-])C=O)C(=O)[O-]']",N#Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])C#N.N#Cc1ncc(nc1)C#N.O=CC(=C(C(=O)[O-])C=O)C(=O)[O-].[Cu][Cu],ERROR,0,mof_unit_pretest_128
33,"IC(=CC#CC(=O)[O-])C#CC(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=C(C#CC(=O)[O-])C)I.[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)c1cc2c(I)c(C)c(c(c2c(c1C)I)I)C(=O)[O-].[O-]C(=O)c1cc2cc(I)c(c(c2cc1C)C)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c(I)cc(c2C)C(=O)[O-] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_129",Zn.ABMFBCRYHDZLRD.DBURCEAOZKSVRK.XSCHRSMBECNVNS.MOFkey-v1.ERROR,['[Cr][O]([Cr])[Cr]'],"['IC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C#CC(=C(C#CC(=O)[O-])C)I', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O-]C(=O)c1cc2c(I)c(C)c(c(c2c(c1C)I)I)C(=O)[O-]', '[O-]C(=O)c1cc2cc(I)c(c(c2cc1C)C)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c(I)cc(c2C)C(=O)[O-]']",IC(=CC#CC(=O)[O-])C#CC(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=C(C#CC(=O)[O-])C)I.[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)c1cc2c(I)c(C)c(c(c2c(c1C)I)I)C(=O)[O-].[O-]C(=O)c1cc2cc(I)c(c(c2cc1C)C)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c(I)cc(c2C)C(=O)[O-],"ERROR,pcu",0,mof_unit_pretest_129
34,"CCc1cc(OC)c(c(c1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1CC)OC)CC.CCc1cccc(c1)c1cc(C(=O)[O-])c(c(c1C(=O)[O-])OC)c1ccccc1CC.CCc1ccccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1.COc1c(c2ccccc2)c(cc(c1C(=O)[O-])c1cccc(c1)CC)C(=O)[O-].COc1cc(CC)ccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1.COc1cccc(c1)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1.[Zn][Zn] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_13","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Zn][Zn]'],"['CCc1cc(OC)c(c(c1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1CC)OC)CC', 'CCc1cccc(c1)c1cc(C(=O)[O-])c(c(c1C(=O)[O-])OC)c1ccccc1CC', 'CCc1ccccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1', 'COc1c(c2ccccc2)c(cc(c1C(=O)[O-])c1cccc(c1)CC)C(=O)[O-]', 'COc1cc(CC)ccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1', 'COc1cccc(c1)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1']",CCc1cc(OC)c(c(c1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1CC)OC)CC.CCc1cccc(c1)c1cc(C(=O)[O-])c(c(c1C(=O)[O-])OC)c1ccccc1CC.CCc1ccccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1.COc1c(c2ccccc2)c(cc(c1C(=O)[O-])c1cccc(c1)CC)C(=O)[O-].COc1cc(CC)ccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1.COc1cccc(c1)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1.[Zn][Zn],"ERROR,acs",0,mof_unit_pretest_13
35,CC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].CNc1cc(cc2c1cc(cc2NC)C(=O)[O-])C(=O)[O-].[Zn][Zn].c1cnc2c(n1)CC2 MOFid-v1.pcu.cat0;mof_unit_pretest_130,V.COHIFROREPIKMM.GDFVYHUWYUHVLY.YTIVTFGABIZHHX.MOFkey-v1.pcu,['[Zn][Zn]'],"['CC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'CNc1cc(cc2c1cc(cc2NC)C(=O)[O-])C(=O)[O-]', 'c1cnc2c(n1)CC2']",CC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].CNc1cc(cc2c1cc(cc2NC)C(=O)[O-])C(=O)[O-].[Zn][Zn].c1cnc2c(n1)CC2,pcu,0,mof_unit_pretest_130
36,CCc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-].N=N.[Cu][Cu].[O-]C(=O)C=CC(=O)[O-] MOFid-v1.pcu.cat0;mof_unit_pretest_131,Zn.RAABOESOVLLHRU.UUSZYXHIDITPRD.VZCYOOQTPOCHFL.MOFkey-v1.pcu,['[Cu][Cu]'],"['CCc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-]', 'N=N', '[O-]C(=O)C=CC(=O)[O-]']",CCc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-].N=N.[Cu][Cu].[O-]C(=O)C=CC(=O)[O-],pcu,0,mof_unit_pretest_131
37,[O-]C(=O)c1ccc(cc1S(O)([O])[O])c1ccc(c(c1)S(O)([O])[O])C(=O)[O-].[O-]C(=O)c1ccc(cc1S([O])(O)[O])C#Cc1ccc(c(c1)S([O])(O)[O])C(=O)[O-].[O-]C(=O)c1ccc(cc1S([O])([O])O)c1ccc(c(c1)S([O])([O])O)C(=O)[O-].[O].[V] MOFid-v1.pcu.cat0;mof_unit_pretest_132,V.QWZBFDDDZZYHCH.TTXJHZSEYMMDOX.MOFkey-v1.pcu,"['[O]', '[V]']","['[O-]C(=O)c1ccc(cc1S(O)([O])[O])c1ccc(c(c1)S(O)([O])[O])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1S([O])(O)[O])C#Cc1ccc(c(c1)S([O])(O)[O])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1S([O])([O])O)c1ccc(c(c1)S([O])([O])O)C(=O)[O-]']",[O-]C(=O)c1ccc(cc1S(O)([O])[O])c1ccc(c(c1)S(O)([O])[O])C(=O)[O-].[O-]C(=O)c1ccc(cc1S([O])(O)[O])C#Cc1ccc(c(c1)S([O])(O)[O])C(=O)[O-].[O-]C(=O)c1ccc(cc1S([O])([O])O)c1ccc(c(c1)S([O])([O])O)C(=O)[O-].[O].[V],pcu,0,mof_unit_pretest_132
38,Ic1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1S(O)([O])[O].[O-]C(=O)C#CC12CCC(CC1)(C(C2)I)C#CC(=O)[O-].[O-]C(=O)C#CC12CCC(CC1)(C(C2S([O])([O])O)S([O])([O])O)C#CC(=O)[O-].[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O].[V] MOFid-v1.pcu.cat0;mof_unit_pretest_133,Cu.FKXALCQWRATKIY.GETDSXMOOIHRQQ.JWYBXZRDLXOCKP.MOFkey-v1.pcu,"['[O]', '[V]']","['Ic1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1S(O)([O])[O]', '[O-]C(=O)C#CC12CCC(CC1)(C(C2)I)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CCC(CC1)(C(C2S([O])([O])O)S([O])([O])O)C#CC(=O)[O-]', '[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]']",Ic1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1S(O)([O])[O].[O-]C(=O)C#CC12CCC(CC1)(C(C2)I)C#CC(=O)[O-].[O-]C(=O)C#CC12CCC(CC1)(C(C2S([O])([O])O)S([O])([O])O)C#CC(=O)[O-].[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O].[V],pcu,0,mof_unit_pretest_133
39,[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].c1cnc2c(n1)CC2 MOFid-v1.UNKNOWN.cat0;mof_unit_pretest_134,Cu.JFGDLXSIGWQHDK.KPGNEEKIWAFXLF.MOSONEMSJRCCLH.MOFkey-v1.UNKNOWN,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]', 'c1cnc2c(n1)CC2']",[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].c1cnc2c(n1)CC2,UNKNOWN,0,mof_unit_pretest_134
40,"O=Cc1c(Br)c(ccc1C(=O)[O-])C(=O)[O-].O=Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])Br.O=Cc1cc(ccc1C(=O)[O-])C(=O)[O-].O=Cc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1.[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.pcu,UNKNOWN.cat0;mof_unit_pretest_135",Cu.JFGDLXSIGWQHDK.KPGNEEKIWAFXLF.MOSONEMSJRCCLH.MOFkey-v1.pcu,['[Cr][O]([Cr])[Cr]'],"['O=Cc1c(Br)c(ccc1C(=O)[O-])C(=O)[O-]', 'O=Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])Br', 'O=Cc1cc(ccc1C(=O)[O-])C(=O)[O-]', 'O=Cc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",O=Cc1c(Br)c(ccc1C(=O)[O-])C(=O)[O-].O=Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])Br.O=Cc1cc(ccc1C(=O)[O-])C(=O)[O-].O=Cc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1.[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(cc1)C(=O)[O-],"pcu,UNKNOWN",0,mof_unit_pretest_135
41,[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1cc(N(=O)=O)c(cc1N(=O)=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[V] MOFid-v1.UNKNOWN.cat0;mof_unit_pretest_136,Cu.ONKUOYMKIZELOY.RAABOESOVLLHRU.VZCYOOQTPOCHFL.MOFkey-v1.UNKNOWN,"['[O]', '[V]']","['[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1cc(N(=O)=O)c(cc1N(=O)=O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1cc(N(=O)=O)c(cc1N(=O)=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[V],UNKNOWN,0,mof_unit_pretest_136
42,"O=CC1CC2(C(=O)[O-])C(CC1(CC2(C=O)C=O)C(=O)[O-])C=O.[O-]C(=O)C=CC=CC(=O)[O-].[O].[V] MOFid-v1.rna,pcu.cat0;mof_unit_pretest_138",V.TXXHDPDFNKHHGW.XILBRLDVZONRAD.MOFkey-v1.rna,"['[O]', '[V]']","['O=CC1CC2(C(=O)[O-])C(CC1(CC2(C=O)C=O)C(=O)[O-])C=O', '[O-]C(=O)C=CC=CC(=O)[O-]']",O=CC1CC2(C(=O)[O-])C(CC1(CC2(C=O)C=O)C(=O)[O-])C=O.[O-]C(=O)C=CC=CC(=O)[O-].[O].[V],"rna,pcu",0,mof_unit_pretest_138
43,"CCOP(=O)([C]1[CH]C(=CC(=C1)P(=O)(OCC)[O])N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1Br)C(=O)N(C3=O)C1=CC(=C[C]([CH]1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].CCOP(=O)(c1cc(cc(c1)P(=O)(OCC)[O])c1ccc(cc1)c1cc(cc(c1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba] MOFid-v1.pcu,bcu.cat0;mof_unit_pretest_139",Zn.SRVONYOMQMSHRY.ZKIOFJHMJBQWJM.MOFkey-v1.pcu,['[Ba]'],"['CCOP(=O)([C]1[CH]C(=CC(=C1)P(=O)(OCC)[O])N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1Br)C(=O)N(C3=O)C1=CC(=C[C]([CH]1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O]', 'CCOP(=O)(c1cc(cc(c1)P(=O)(OCC)[O])c1ccc(cc1)c1cc(cc(c1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O]']",CCOP(=O)([C]1[CH]C(=CC(=C1)P(=O)(OCC)[O])N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1Br)C(=O)N(C3=O)C1=CC(=C[C]([CH]1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].CCOP(=O)(c1cc(cc(c1)P(=O)(OCC)[O])c1ccc(cc1)c1cc(cc(c1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba],"pcu,bcu",0,mof_unit_pretest_139
44,"[Cr][O]([Cr])[Cr].[O-]C(=O)[CH][CH]C=CC(=O)[O-].[O-]C(=O)c1c(F)c(F)c(c2c1CC2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_14","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)[CH][CH]C=CC(=O)[O-]', '[O-]C(=O)c1c(F)c(F)c(c2c1CC2)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)[CH][CH]C=CC(=O)[O-].[O-]C(=O)c1c(F)c(F)c(c2c1CC2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-],"ERROR,acs",0,mof_unit_pretest_14
45,OC(=O)c1cnc2c(n1)CC2.[O-]C(=O)c1ccc(c2c1CC2C(=O)O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)[CH][CH]c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;mof_unit_pretest_140,Zn.SRVONYOMQMSHRY.ZKIOFJHMJBQWJM.MOFkey-v1.pcu,['[Zn][Zn]'],"['OC(=O)c1cnc2c(n1)CC2', '[O-]C(=O)c1ccc(c2c1CC2C(=O)O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)[CH][CH]c1ccc(cc1)C(=O)[O-]']",OC(=O)c1cnc2c(n1)CC2.[O-]C(=O)c1ccc(c2c1CC2C(=O)O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)[CH][CH]c1ccc(cc1)C(=O)[O-].[Zn][Zn],pcu,0,mof_unit_pretest_140
46,CNC12C3(C(=O)[O-])C4C2(C2(C1(C3C42Cl)Cl)C(=O)[O-])Cl.ClC1C(Cl)N2CCN1C(C2(Cl)Cl)(Cl)Cl.[Cu][Cu].[O-]C(=O)C12CC(Cl)(Cl)C(C(C1Cl)Cl)(C(C2Cl)Cl)C(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_pretest_141,Zn.KYQCOXFCLRTKLS.TXXHDPDFNKHHGW.XTICAYZVIVSGIH.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CNC12C3(C(=O)[O-])C4C2(C2(C1(C3C42Cl)Cl)C(=O)[O-])Cl', 'ClC1C(Cl)N2CCN1C(C2(Cl)Cl)(Cl)Cl', '[O-]C(=O)C12CC(Cl)(Cl)C(C(C1Cl)Cl)(C(C2Cl)Cl)C(=O)[O-]']",CNC12C3(C(=O)[O-])C4C2(C2(C1(C3C42Cl)Cl)C(=O)[O-])Cl.ClC1C(Cl)N2CCN1C(C2(Cl)Cl)(Cl)Cl.[Cu][Cu].[O-]C(=O)C12CC(Cl)(Cl)C(C(C1Cl)Cl)(C(C2Cl)Cl)C(=O)[O-],ERROR,0,mof_unit_pretest_141
